x,U
3.62,0.160537599241
3.64,0.161896947536
3.66,0.163258163076
3.68,0.164621208397
3.7,0.165986046321
3.72,0.167352639957
3.74,0.168720952698
3.76,0.170090948218
3.78,0.171462590471
3.8,0.172835843691
3.82,0.174210672385
3.84,0.175587041339
3.86,0.176964915609
3.88,0.178344260524
3.9,0.179725041681
3.92,0.181107224946
3.94,0.182490776452
3.96,0.183875662593
3.98,0.185261850029
4,0.186649305679
4.02,0.188037996723
4.04,0.189427890597
4.06,0.190818954993
4.08,0.19221115786
4.1,0.193604467395
4.12,0.194998852051
4.14,0.196394280527
4.16,0.197790721771
4.18,0.199188144978
4.2,0.200586519585
4.22,0.201985815277
4.24,0.203386001974
4.26,0.204787049842
4.28,0.206188929282
4.3,0.207591610932
4.32,0.208995065667
4.34,0.210399264593
4.36,0.211804179051
4.38,0.213209780612
4.4,0.214616041076
4.42,0.216022932469
4.44,0.217430427047
4.46,0.218838497288
4.48,0.220247115895
4.5,0.221656255791
4.52,0.223065890121
4.54,0.224475992249
4.56,0.225886535756
4.58,0.227297494439
4.6,0.228708842311
4.62,0.230120553597
4.64,0.231532602735
4.66,0.232944964373
4.68,0.234357613369
4.7,0.235770524787
4.72,0.2371836739
4.74,0.238597036184
4.76,0.24001058732
4.78,0.241424303191
4.8,0.242838159883
4.82,0.244252133678
4.84,0.24566620106
4.86,0.247080338708
4.88,0.248494523499
4.9,0.249908732502
4.92,0.251322942983
4.94,0.252737132396
4.96,0.254151278388
4.98,0.255565358796
5,0.256979351644
5.02,0.258393235144
5.04,0.259806987693
5.06,0.261220587874
5.08,0.262634014452
5.1,0.264047246375
5.12,0.265460262772
5.14,0.266873042951
5.16,0.268285566398
5.18,0.269697812779
5.2,0.271109761935
5.22,0.272521393881
5.24,0.273932688806
5.26,0.275343627074
5.28,0.276754189218
5.3,0.278164355943
5.32,0.279574108122
5.34,0.280983426799
5.36,0.282392293181
5.38,0.283800688644
5.4,0.285208594729
5.42,0.286615993138
5.44,0.288022865739
5.46,0.289429194559
5.48,0.290834961788
5.5,0.292240149772
5.52,0.293644741018
5.54,0.295048718191
5.56,0.29645206411
5.58,0.29785476175
5.6,0.299256794241
5.62,0.300658144864
5.64,0.302058797056
5.66,0.303458734401
5.68,0.304857940636
5.7,0.306256399645
5.72,0.307654095461
5.74,0.309051012264
5.76,0.31044713438
5.78,0.311842446281
5.8,0.313236932581
5.82,0.31463057804
5.84,0.316023367558
5.86,0.317415286176
5.88,0.318806319078
5.9,0.320196451583
5.92,0.321585669153
5.94,0.322973957383
5.96,0.324361302009
5.98,0.325747688899
6,0.327133104058
6.02,0.328517533622
6.04,0.329900963863
6.06,0.331283381183
6.08,0.332664772115
6.1,0.334045123324
6.12,0.335424421601
6.14,0.336802653869
6.16,0.338179807175
6.18,0.339555868696
6.2,0.340930825732
6.22,0.342304665709
6.24,0.343677376178
6.26,0.345048944812
6.28,0.346419359406
6.3,0.347788607877
6.32,0.349156678263
6.34,0.350523558722
6.36,0.35188923753
6.38,0.353253703082
6.4,0.354616943891
6.42,0.355978948584
6.44,0.357339705908
6.46,0.35869920472
6.48,0.360057433995
6.5,0.361414382821
6.52,0.362770040396
6.54,0.364124396032
6.56,0.365477439152
6.58,0.366829159289
6.6,0.368179546085
6.62,0.369528589292
6.64,0.370876278768
6.66,0.372222604479
6.68,0.3735675565
6.7,0.374911125008
6.72,0.376253300287
6.74,0.377594072725
6.76,0.378933432814
6.78,0.380271371148
6.8,0.381607878424
6.82,0.382942945439
6.84,0.384276563092
6.86,0.385608722383
6.88,0.386939414408
6.9,0.388268630365
6.92,0.389596361547
6.94,0.390922599347
6.96,0.392247335252
6.98,0.393570560847
7,0.39489226781
7.02,0.396212447916
7.04,0.397531093032
7.06,0.398848195118
7.08,0.400163746228
7.1,0.401477738507
7.12,0.402790164191
7.14,0.404101015608
7.16,0.405410285172
7.18,0.406717965392
7.2,0.40802404886
7.22,0.409328528261
7.24,0.410631396363
7.26,0.411932646025
7.28,0.413232270188
7.3,0.414530261882
7.32,0.415826614219
7.34,0.417121320397
7.36,0.418414373698
7.38,0.419705767486
7.4,0.420995495209
7.42,0.422283550394
7.44,0.423569926653
7.46,0.424854617676
7.48,0.426137617235
7.5,0.42741891918
7.52,0.428698517441
7.54,0.429976406026
7.56,0.43125257902
7.58,0.432527030589
7.6,0.43379975497
7.62,0.435070746482
7.64,0.436339999515
7.66,0.437607508536
7.68,0.438873268088
7.7,0.440137272785
7.72,0.441399517317
7.74,0.442659996444
7.76,0.443918705003
7.78,0.445175637898
7.8,0.446430790108
7.82,0.44768415668
7.84,0.448935732732
7.86,0.450185513455
7.88,0.451433494103
7.9,0.452679670006
7.92,0.453924036555
7.94,0.455166589215
7.96,0.456407323515
7.98,0.45764623505
8,0.458883319483
8.02,0.460118572544
8.04,0.461351990024
8.06,0.462583567784
8.08,0.463813301744
8.1,0.465041187892
8.12,0.466267222278
8.14,0.467491401014
8.16,0.468713720276
8.18,0.4699341763
8.2,0.471152765385
8.22,0.472369483891
8.24,0.473584328237
8.26,0.474797294905
8.28,0.476008380433
8.3,0.477217581421
8.32,0.478424894528
8.34,0.479630316468
8.36,0.480833844016
8.38,0.482035474004
8.4,0.48323520332
8.42,0.484433028909
8.44,0.485628947773
8.46,0.486822956968
8.48,0.488015053606
8.5,0.489205234855
8.52,0.490393497936
8.54,0.491579840125
8.56,0.492764258751
8.58,0.493946751196
8.6,0.495127314896
8.62,0.496305947338
8.64,0.497482646062
8.66,0.498657408659
8.68,0.499830232772
8.7,0.501001116093
8.72,0.502170056366
8.74,0.503337051386
8.76,0.504502098995
8.78,0.505665197086
8.8,0.5068263436
8.82,0.507985536527
8.84,0.509142773906
8.86,0.510298053821
8.88,0.511451374407
8.9,0.512602733843
8.92,0.513752130355
8.94,0.514899562217
8.96,0.516045027748
8.98,0.517188525312
9,0.518330053319
9.02,0.519469610223
9.04,0.520607194522
9.06,0.521742804761
9.08,0.522876439525
9.1,0.524008097445
9.12,0.525137777194
9.14,0.526265477487
9.16,0.527391197084
9.18,0.528514934785
9.2,0.529636689431
9.22,0.530756459906
9.24,0.531874245135
9.26,0.532990044083
9.28,0.534103855756
9.3,0.535215679198
9.32,0.536325513497
9.34,0.537433357775
9.36,0.538539211199
9.38,0.539643072969
9.4,0.540744942328
9.42,0.541844818554
9.44,0.542942700965
9.46,0.544038588916
9.48,0.545132481798
9.5,0.546224379041
9.52,0.54731428011
9.54,0.548402184506
9.56,0.549488091769
9.58,0.55057200147
9.6,0.551653913219
9.62,0.552733826661
9.64,0.553811741474
9.66,0.554887657372
9.68,0.555961574102
9.7,0.557033491447
9.72,0.558103409222
9.74,0.559171327275
9.76,0.56023724549
9.78,0.56130116378
9.8,0.562363082093
9.82,0.563423000409
9.84,0.564480918739
9.86,0.565536837129
9.88,0.566590755651
9.9,0.567642674413
9.92,0.568692593552
9.94,0.569740513237
9.96,0.570786433664
9.98,0.571830355064
10,0.572872277694
10.02,0.573912201842
10.04,0.574950127827
10.06,0.575986055994
10.08,0.57701998672
10.1,0.578051920409
10.12,0.579081857493
10.14,0.580109798433
10.16,0.581135743719
10.18,0.582159693866
10.2,0.583181649417
10.22,0.584201610946
10.24,0.585219579048
10.26,0.586235554349
10.28,0.5872495375
10.3,0.588261529178
10.32,0.589271530087
10.34,0.590279540956
10.36,0.591285562539
10.38,0.592289595617
10.4,0.593291640995
10.42,0.594291699502
10.44,0.595289771993
10.46,0.596285859348
10.48,0.597279962468
10.5,0.598272082283
10.52,0.599262219742
10.54,0.600250375821
10.56,0.601236551516
10.58,0.60222074785
10.6,0.603202965865
10.62,0.604183206629
10.64,0.60516147123
10.66,0.606137760781
10.68,0.607112076413
10.7,0.608084419284
10.72,0.609054790569
10.74,0.610023191467
10.76,0.610989623197
10.78,0.611954087002
10.8,0.612916584142
10.82,0.613877115899
10.84,0.614835683576
10.86,0.615792288497
10.88,0.616746932005
10.9,0.617699615462
10.92,0.618650340252
10.94,0.619599107777
10.96,0.620545919457
10.98,0.621490776736
11,0.622433681071
11.02,0.623374633942
11.04,0.624313636845
11.06,0.625250691297
11.08,0.62618579883
11.1,0.627118960998
11.12,0.628050179369
11.14,0.628979455531
11.16,0.629906791089
11.18,0.630832187666
11.2,0.6317556469
11.22,0.632677170449
11.24,0.633596759985
11.26,0.634514417199
11.28,0.635430143798
11.3,0.636343941504
11.32,0.637255812056
11.34,0.63816575721
11.36,0.639073778736
11.38,0.63997987842
11.4,0.640884058066
11.42,0.641786319491
11.44,0.642686664526
11.46,0.643585095021
11.48,0.644481612837
11.5,0.645376219852
11.52,0.646268917958
11.54,0.647159709062
11.56,0.648048595083
11.58,0.648935577957
11.6,0.649820659633
11.62,0.650703842073
11.64,0.651585127253
11.66,0.652464517163
11.68,0.653342013807
11.7,0.6542176192
11.72,0.655091335373
11.74,0.655963164367
11.76,0.656833108238
11.78,0.657701169054
11.8,0.658567348895
11.82,0.659431649854
11.84,0.660294074037
11.86,0.66115462356
11.88,0.662013300553
11.9,0.662870107156
11.92,0.663725045523
11.94,0.664578117818
11.96,0.665429326216
11.98,0.666278672905
12,0.667126160082
12.02,0.667971789958
12.04,0.668815564752
12.06,0.669657486696
12.08,0.670497558031
12.1,0.671335781009
12.12,0.672172157893
12.14,0.673006690957
12.16,0.673839382482
12.18,0.674670234763
12.2,0.675499250102
12.22,0.676326430813
12.24,0.677151779217
12.26,0.677975297648
12.28,0.678796988446
12.3,0.679616853963
12.32,0.680434896559
12.34,0.681251118603
12.36,0.682065522473
12.38,0.682878110557
12.4,0.68368888525
12.42,0.684497848957
12.44,0.685305004091
12.46,0.686110353074
12.48,0.686913898335
12.5,0.687715642312
12.52,0.688515587451
12.54,0.689313736207
12.56,0.690110091042
12.58,0.690904654425
12.6,0.691697428834
12.62,0.692488416754
12.64,0.693277620676
12.66,0.694065043102
12.68,0.694850686539
12.7,0.695634553499
12.72,0.696416646506
12.74,0.697196968086
12.76,0.697975520776
12.78,0.698752307117
12.8,0.699527329658
12.82,0.700300590954
12.84,0.701072093566
12.86,0.701841840063
12.88,0.702609833018
12.9,0.703376075013
12.92,0.704140568633
12.94,0.704903316472
12.96,0.705664321127
12.98,0.706423585204
13,0.707181111311
13.02,0.707936902065
13.04,0.708690960088
13.06,0.709443288004
13.08,0.710193888447
13.1,0.710942764054
13.12,0.711689917468
13.14,0.712435351335
13.16,0.713179068309
13.18,0.713921071047
13.2,0.714661362212
13.22,0.715399944471
13.24,0.716136820495
13.26,0.716871992961
13.28,0.717605464551
13.3,0.71833723795
13.32,0.719067315847
13.34,0.719795700936
13.36,0.720522395917
13.38,0.721247403492
13.4,0.721970726366
13.42,0.722692367251
13.44,0.72341232886
13.46,0.724130613913
13.48,0.724847225131
13.5,0.725562165239
13.52,0.726275436968
13.54,0.726987043049
13.56,0.727696986218
13.58,0.728405269216
13.6,0.729111894786
13.62,0.729816865672
13.64,0.730520184625
13.66,0.731221854397
13.68,0.731921877743
13.7,0.732620257422
13.72,0.733316996194
13.74,0.734012096824
13.76,0.734705562079
13.78,0.735397394727
13.8,0.736087597542
13.82,0.736776173296
13.84,0.737463124769
13.86,0.738148454738
13.88,0.738832165987
13.9,0.739514261298
13.92,0.740194743459
13.94,0.740873615257
13.96,0.741550879484
13.98,0.742226538932
14,0.742900596396
14.02,0.743573054671
14.04,0.744243916557
14.06,0.744913184854
14.08,0.745580862363
14.1,0.746246951888
14.12,0.746911456235
14.14,0.747574378209
14.16,0.748235720619
14.18,0.748895486275
14.2,0.749553677988
14.22,0.75021029857
14.24,0.750865350835
14.26,0.751518837597
14.28,0.752170761672
14.3,0.752821125879
14.32,0.753469933034
14.34,0.754117185957
14.36,0.754762887468
14.38,0.755407040388
14.4,0.756049647539
14.42,0.756690711743
14.44,0.757330235824
14.46,0.757968222605
14.48,0.758604674912
14.5,0.75923959557
14.52,0.759872987403
14.54,0.76050485324
14.56,0.761135195905
14.58,0.761764018227
14.6,0.762391323033
14.62,0.76301711315
14.64,0.763641391406
14.66,0.764264160629
14.68,0.764885423649
14.7,0.765505183292
14.72,0.766123442387
14.74,0.766740203764
14.76,0.767355470249
14.78,0.767969244672
14.8,0.768581529861
14.82,0.769192328644
14.84,0.769801643847
14.86,0.7704094783
14.88,0.77101583483
14.9,0.771620716262
14.92,0.772224125424
14.94,0.772826065142
14.96,0.773426538241
14.98,0.774025547546
15,0.774623095883
15.02,0.775219186075
15.04,0.775813820945
15.06,0.776407003316
15.08,0.77699873601
15.1,0.777589021848
15.12,0.778177863651
15.14,0.778765264238
15.16,0.779351226429
15.18,0.77993575304
15.2,0.780518846889
15.22,0.781100510791
15.24,0.781680747563
15.26,0.782259560016
15.28,0.782836950965
15.3,0.783412923222
15.32,0.783987479595
15.34,0.784560622896
15.36,0.785132355931
15.38,0.785702681509
15.4,0.786271602433
15.42,0.78683912151
15.44,0.787405241541
15.46,0.787969965327
15.48,0.78853329567
15.5,0.789095235368
15.52,0.789655787217
15.54,0.790214954014
15.56,0.790772738552
15.58,0.791329143624
15.6,0.79188417202
15.62,0.79243782653
15.64,0.792990109942
15.66,0.793541025041
15.68,0.794090574611
15.7,0.794638761434
15.72,0.795185588292
15.74,0.795731057962
15.76,0.796275173222
15.78,0.796817936846
15.8,0.797359351607
15.82,0.797899420277
15.84,0.798438145625
15.86,0.798975530418
15.88,0.79951157742
15.9,0.800046289395
15.92,0.800579669104
15.94,0.801111719306
15.96,0.801642442757
15.98,0.802171842212
16,0.802699920424
16.02,0.803226680143
16.04,0.803752124116
16.06,0.804276255089
16.08,0.804799075806
16.1,0.805320589008
16.12,0.805840797434
16.14,0.80635970382
16.16,0.8068773109
16.18,0.807393621405
16.2,0.807908638066
16.22,0.808422363609
16.24,0.808934800759
16.26,0.809445952236
16.28,0.80995582076
16.3,0.810464409049
16.32,0.810971719816
16.34,0.811477755774
16.36,0.81198251963
16.38,0.812486014092
16.4,0.812988241863
16.42,0.813489205645
16.44,0.813988908135
16.46,0.81448735203
16.48,0.814984540023
16.5,0.815480474803
16.52,0.815975159059
16.54,0.816468595475
16.56,0.816960786733
16.58,0.817451735512
16.6,0.817941444488
16.62,0.818429916335
16.64,0.818917153723
16.66,0.81940315932
16.68,0.81988793579
16.7,0.820371485796
16.72,0.820853811995
16.74,0.821334917045
16.76,0.821814803597
16.78,0.822293474302
16.8,0.822770931806
16.82,0.823247178754
16.84,0.823722217785
16.86,0.824196051538
16.88,0.824668682648
16.9,0.825140113745
16.92,0.825610347459
16.94,0.826079386414
16.96,0.826547233233
16.98,0.827013890534
17,0.827479360933
17.02,0.827943647043
17.04,0.828406751474
17.06,0.828868676831
17.08,0.829329425717
17.1,0.829789000732
17.12,0.830247404472
17.14,0.830704639531
17.16,0.831160708499
17.18,0.831615613961
17.2,0.832069358501
17.22,0.832521944699
17.24,0.832973375132
17.26,0.833423652372
17.28,0.83387277899
17.3,0.834320757552
17.32,0.834767590621
17.34,0.835213280756
17.36,0.835657830514
17.38,0.836101242448
17.4,0.836543519107
17.42,0.836984663037
17.44,0.83742467678
17.46,0.837863562875
17.48,0.838301323858
17.5,0.838737962261
17.52,0.839173480612
17.54,0.839607881436
17.56,0.840041167255
17.58,0.840473340585
17.6,0.840904403943
17.62,0.841334359838
17.64,0.841763210778
17.66,0.842190959266
17.68,0.842617607802
17.7,0.843043158883
17.72,0.843467615002
17.74,0.843890978647
17.76,0.844313252305
17.78,0.844734438457
17.8,0.845154539581
17.82,0.845573558153
17.84,0.845991496643
17.86,0.846408357518
17.88,0.846824143243
17.9,0.847238856276
17.92,0.847652499075
17.94,0.848065074092
17.96,0.848476583775
17.98,0.84888703057
18,0.849296416919
18.02,0.849704745258
18.04,0.850112018022
18.06,0.850518237641
18.08,0.850923406541
18.1,0.851327527145
18.12,0.851730601873
18.14,0.852132633138
18.16,0.852533623353
18.18,0.852933574924
18.2,0.853332490256
18.22,0.853730371749
18.24,0.854127221799
18.26,0.854523042797
18.28,0.854917837133
18.3,0.855311607192
18.32,0.855704355353
18.34,0.856096083995
18.36,0.85648679549
18.38,0.856876492208
18.4,0.857265176514
18.42,0.857652850769
18.44,0.858039517333
18.46,0.858425178557
18.48,0.858809836793
18.5,0.859193494387
18.52,0.859576153681
18.54,0.859957817012
18.56,0.860338486717
18.58,0.860718165125
18.6,0.861096854563
18.62,0.861474557353
18.64,0.861851275816
18.66,0.862227012265
18.68,0.862601769012
18.7,0.862975548364
18.72,0.863348352624
18.74,0.863720184092
18.76,0.864091045062
18.78,0.864460937826
18.8,0.864829864673
18.82,0.865197827884
18.84,0.865564829741
18.86,0.865930872518
18.88,0.866295958488
18.9,0.866660089917
18.92,0.867023269071
18.94,0.867385498208
18.96,0.867746779586
18.98,0.868107115454
19,0.868466508063
19.02,0.868824959655
19.04,0.869182472471
19.06,0.869539048747
19.08,0.869894690715
19.1,0.870249400603
19.12,0.870603180635
19.14,0.870956033032
19.16,0.871307960009
19.18,0.871658963779
19.2,0.87200904655
19.22,0.872358210526
19.24,0.872706457908
19.26,0.873053790892
19.28,0.87340021167
19.3,0.873745722431
19.32,0.874090325358
19.34,0.874434022633
19.36,0.87477681643
19.38,0.875118708924
19.4,0.875459702282
19.42,0.875799798668
19.44,0.876139000243
19.46,0.876477309163
19.48,0.87681472758
19.5,0.877151257644
19.52,0.877486901497
19.54,0.877821661281
19.56,0.878155539132
19.58,0.878488537182
19.6,0.87882065756
19.62,0.879151902389
19.64,0.879482273791
19.66,0.879811773882
19.68,0.880140404773
19.7,0.880468168574
19.72,0.880795067389
19.74,0.881121103317
19.76,0.881446278456
19.78,0.881770594898
19.8,0.882094054731
19.82,0.882416660039
19.84,0.882738412903
19.86,0.8830593154
19.88,0.883379369601
19.9,0.883698577575
19.92,0.884016941386
19.94,0.884334463095
19.96,0.884651144758
19.98,0.884966988428
20,0.885281996153
