x,psi_n0,psi_n1,psi_n2,psi_n3,psi_n4,psi_n5,psi_n6,psi_n7,psi_n8,psi_n9
23.88,-9.06823882734e-07,1.35522533327e-05,-0.000129190633517,0.000897762253764,0.00476044713168,-0.0195453463699,0.061833386943,-0.146887527177,0.248314707062,-0.27656171744
23.91,-8.81816246068e-07,1.32065841586e-05,-0.000126176066744,0.00087887937693,0.00467207811509,-0.0192353241904,0.0610403327144,-0.145526534438,0.247133194663,-0.277109147229
23.94,-8.5748156644e-07,1.28694616208e-05,-0.000123229023238,0.000860371916237,0.00458521890706,-0.0189295945321,0.0602550401099,-0.144170645372,0.245938399163,-0.277617232411
23.97,-8.33802228627e-07,1.2540681895e-05,-0.000120348063239,0.000842232925142,0.00449984654927,-0.018628110268,0.0594774764361,-0.142819973122,0.244730658906,-0.278086210283
24,-8.10761064055e-07,1.22200458128e-05,-0.000117531775827,0.00082445557337,0.00441593836987,-0.018330824531,0.0587076081999,-0.141474627885,0.243510310038,-0.278516324509
24.03,-7.88341339888e-07,1.19073587605e-05,-0.000114778778397,0.000807033145241,0.00433347198126,-0.0180376907185,0.0579454011321,-0.140134716936,0.24227768645,-0.278907824958
24.06,-7.66526748376e-07,1.16024305807e-05,-0.000112087716129,0.000789959038028,0.00425242527784,-0.0177486624962,0.0571908202104,-0.138800344658,0.241033119723,-0.279260967536
24.09,-7.45301396438e-07,1.13050754752e-05,-0.00010945726148,0.000773226760327,0.00417277643375,-0.0174636938024,0.056443829682,-0.137471612561,0.239776939071,-0.279576014023
24.12,-7.24649795507e-07,1.10151119102e-05,-0.000106886113671,0.000756829930439,0.00409450390061,-0.0171827388512,0.0557043930862,-0.136148619314,0.238509471291,-0.279853231908
24.15,-7.04556851598e-07,1.07323625232e-05,-0.000104372998193,0.000740762274778,0.00401758640522,-0.016905752137,0.0549724732767,-0.134831460765,0.237231040714,-0.280092894223
24.18,-6.85007855618e-07,1.04566540325e-05,-0.000101916666319,0.000725017626289,0.0039420029473,-0.0166326884371,0.0542480324429,-0.133520229973,0.235941969149,-0.280295279383
24.21,-6.65988473901e-07,1.01878171472e-05,-9.95158946173e-05,0.000709589922889,0.00386773279716,-0.0163635028157,0.0535310321324,-0.132215017232,0.234642575844,-0.280460671022
24.24,-6.47484738967e-07,9.92568648055e-06,-9.71694844815e-05,0.000694473205922,0.00379475549341,-0.0160981506267,0.0528214332713,-0.130915910099,0.233333177434,-0.28058935783
24.27,-6.29483040496e-07,9.67010046394e-06,-9.48762616645e-05,0.000679661618628,0.00372305084062,-0.0158365875169,0.052119196186,-0.129622993419,0.232014087898,-0.280681633395
24.3,-6.11970116517e-07,9.42090126335e-06,-9.263507582e-05,0.000665149404637,0.00365259890701,-0.0155787694289,0.0514242806234,-0.128336349357,0.230685618517,-0.280737796039
24.33,-5.9493304481e-07,9.17793469717e-06,-9.04448000525e-05,0.000650930906475,0.00358338002213,-0.0153246526036,0.0507366457719,-0.127056057421,0.229348077832,-0.280758148662
24.36,-5.78359234498e-07,8.94105015578e-06,-8.8304330475e-05,0.000637000564084,0.00351537477447,-0.0150741935831,0.0500562502806,-0.125782194491,0.228001771606,-0.280742998583
24.39,-5.62236417857e-07,8.71010052288e-06,-8.62125857734e-05,0.000623352913364,0.0034485640092,-0.0148273492129,0.0493830522801,-0.124514834851,0.226647002782,-0.280692657381
24.42,-5.465526423e-07,8.48494209833e-06,-8.41685067791e-05,0.00060998258473,0.00338292882574,-0.0145840766445,0.0487170094015,-0.123254050212,0.22528407145,-0.28060744074
24.45,-5.3129626257e-07,8.26543452268e-06,-8.21710560484e-05,0.000596884301688,0.00331845057547,-0.0143443333374,0.0480580787958,-0.121999909744,0.223913274811,-0.280487668292
24.48,-5.16455933105e-07,8.05144070322e-06,-8.02192174492e-05,0.000584052879421,0.00325511085934,-0.0141080770611,0.0474062171529,-0.120752480101,0.222534907139,-0.280333663465
24.51,-5.02020600594e-07,7.84282674157e-06,-7.83119957547e-05,0.000571483223396,0.00319289152554,-0.0138752658971,0.0467613807204,-0.119511825455,0.221149259756,-0.28014575333
24.54,-4.879794967e-07,7.63946186279e-06,-7.64484162441e-05,0.000559170327993,0.00313177466713,-0.0136458582409,0.0461235253214,-0.11827800752,0.219756620996,-0.279924268445
24.57,-4.74322130971e-07,7.44121834597e-06,-7.46275243102e-05,0.000547109275137,0.0030717426197,-0.0134198128033,0.0454926063735,-0.117051085582,0.218357276176,-0.27966954271
24.6,-4.61038283906e-07,7.24797145624e-06,-7.28483850736e-05,0.000535295232959,0.00301277795899,-0.0131970886123,0.0448685789059,-0.115831116532,0.216951507568,-0.279381913213
24.63,-4.48118000197e-07,7.05959937827e-06,-7.11100830038e-05,0.000523723454466,0.00295486349856,-0.0129776450145,0.0442513975772,-0.11461815489,0.215539594375,-0.279061720083
24.66,-4.35551582128e-07,6.87598315108e-06,-6.94117215464e-05,0.000512389276231,0.00289798228744,-0.012761441676,0.0436410166926,-0.113412252834,0.214121812703,-0.278709306343
24.69,-4.23329583132e-07,6.69700660427e-06,-6.77524227576e-05,0.000501288117092,0.00284211760774,-0.0125484385842,0.0430373902209,-0.112213460236,0.212698435535,-0.278325017766
24.72,-4.11442801507e-07,6.52255629561e-06,-6.61313269442e-05,0.000490415476881,0.00278725297236,-0.0123385960485,0.0424404718109,-0.111021824684,0.211269732715,-0.277909202729
24.75,-3.99882274279e-07,6.35252144987e-06,-6.45475923102e-05,0.000479766935151,0.00273337212258,-0.0121318747017,0.0418502148084,-0.109837391514,0.209835970919,-0.277462212068
24.78,-3.88639271214e-07,6.18679389904e-06,-6.30003946098e-05,0.000469338149933,0.00268045902579,-0.0119282355002,0.0412665722715,-0.108660203841,0.208397413641,-0.276984398942
24.81,-3.77705288971e-07,6.0252680237e-06,-6.14889268064e-05,0.000459124856502,0.0026284978731,-0.0117276397256,0.0406894969871,-0.107490302586,0.206954321168,-0.276476118687
24.84,-3.67072045406e-07,5.86784069575e-06,-6.00123987371e-05,0.00044912286616,0.00257747307701,-0.0115300489845,0.0401189414859,-0.106327726506,0.20550695057,-0.275937728683
24.87,-3.56731474001e-07,5.71441122227e-06,-5.85700367841e-05,0.000439328065033,0.00252736926914,-0.0113354252101,0.0395548580582,-0.105172512225,0.204055555676,-0.275369588211
24.9,-3.46675718435e-07,5.56488129059e-06,-5.71610835507e-05,0.000429736412884,0.00247817129784,-0.0111437306616,0.0389971987683,-0.104024694261,0.202600387065,-0.274772058323
24.93,-3.36897127287e-07,5.41915491455e-06,-5.57847975441e-05,0.000420343941946,0.00242986422592,-0.0109549279254,0.0384459154697,-0.102884305057,0.201141692048,-0.274145501704
24.96,-3.27388248861e-07,5.27713838191e-06,-5.44404528633e-05,0.000411146755759,0.00238243332833,-0.0107689799151,0.0379009598192,-0.10175137501,0.199679714657,-0.27349028254
24.99,-3.18141826145e-07,5.13874020282e-06,-5.31273388928e-05,0.000402141028035,0.00233586408986,-0.0105858498715,0.0373622832914,-0.1006259325,0.198214695634,-0.27280676639
25.02,-3.09150791887e-07,5.00387105949e-06,-5.18447600013e-05,0.000393323001529,0.00229014220285,-0.0104055013632,0.0368298371922,-0.0995080039192,0.196746872418,-0.272095320054
25.05,-3.00408263792e-07,4.87244375685e-06,-5.05920352464e-05,0.000384688986926,0.00224525356492,-0.010227898286,0.0363035726727,-0.0983976137019,0.195276479136,-0.271356311444
