x,psi_n0,psi_n1,psi_n2,psi_n3,psi_n4,psi_n5,psi_n6,psi_n7,psi_n8,psi_n9
-1.34,0.362189237184,0.299363528357,0.0563010723103,-0.159588493704,-0.235120729079,-0.176236289374,-0.0370621504091,0.13013207577,0.22556494511,0.148058432211
-1.32,0.363457747841,0.297708341112,0.0524630130377,-0.162736310313,-0.235450813162,-0.173549184822,-0.0325429095949,0.134125701664,0.225886583075,0.143540908284
-1.3,0.364714684952,0.296021048242,0.0486155187115,-0.165843793623,-0.235707454465,-0.170797369572,-0.0280095467305,0.138052258576,0.226078687834,0.138929502989
-1.28,0.365959920622,0.294301760388,0.0447592695599,-0.168910133506,-0.235890516146,-0.167981828531,-0.0234640223281,0.141909749787,0.226141094757,0.134227198893
-1.26,0.367193328261,0.292550593702,0.040894949431,-0.171934529257,-0.235999885213,-0.165103572431,-0.0189083044656,0.145696211849,0.226073714504,0.129437040843
-1.24,0.3684147826,0.290767669828,0.0370232456263,-0.174916189864,-0.23603547261,-0.162163637454,-0.0143443678829,0.149409715663,0.225876533166,0.124562133973
-1.22,0.369624159721,0.288953115889,0.0331448487335,-0.177854334266,-0.235997213294,-0.159163084846,-0.00977419307293,0.153048367541,0.225549612358,0.119605641672
-1.2,0.370821337075,0.287107064462,0.0292604524577,-0.180748191608,-0.235885066302,-0.156103000532,-0.00519976536825,0.156610310246,0.225093089268,0.114570783504
-1.18,0.372006193499,0.285229653563,0.0253707534515,-0.183597001502,-0.235699014808,-0.152984494702,-0.000623074024544,0.160093724019,0.224507176656,0.109460833093
-1.16,0.373178609242,0.28332102662,0.021476451144,-0.186400014274,-0.235439066174,-0.1498087014,0.00395388869963,0.163496827584,0.223792162808,0.104279115963
-1.14,0.374338465985,0.281381332456,0.0175782475696,-0.189156491215,-0.235105251988,-0.146576778094,0.00852912846574,0.16681787913,0.222948411447,0.0990290073381
-1.12,0.375485646859,0.279410725256,0.0136768471945,-0.191865704823,-0.234697628095,-0.143289905237,0.0131006497805,0.170055177278,0.221976361586,0.0937139299144
-1.1,0.376620036465,0.277409364552,0.00977295674347,-0.194526939047,-0.234216274615,-0.139949285816,0.0176664569232,0.173207062024,0.220876527348,0.0883373515858
-1.08,0.377741520893,0.275377415184,0.00586728502559,-0.197139489524,-0.233661295959,-0.136556144896,0.0222245548734,0.176271915661,0.219649497731,0.0829027831437
-1.06,0.378849987745,0.273315047283,0.0019605427587,-0.199702663814,-0.233032820825,-0.133111729147,0.0267729502413,0.179248163678,0.218295936327,0.0774137759414
-1.04,0.379945326151,0.271222436231,-0.00194655760629,-0.202215781629,-0.232331002196,-0.129617306361,0.0313096521964,0.182134275638,0.216816580999,0.0718739195287
-1.02,0.381027426784,0.269099762638,-0.00585330206197,-0.204678175059,-0.231556017319,-0.126074164968,0.0358326733977,0.184928766029,0.215212243504,0.0662868392577
-1,0.382096181886,0.266947212304,-0.00975897522151,-0.207089188797,-0.230708067677,-0.122483613529,0.0403400309226,0.187630195098,0.21348380908,0.0606561938617
-0.98,0.383151485281,0.264764976188,-0.0136628604963,-0.209448180357,-0.229787378958,-0.118846980231,0.0448297471947,0.190237169653,0.211632235978,0.0549856730083
-0.96,0.38419323239,0.262553250375,-0.0175642402741,-0.211754520287,-0.228794201007,-0.115165612366,0.04929985091,0.192748343846,0.209658554956,0.0492789948287
-0.94,0.385221320255,0.260312236034,-0.0214623960973,-0.214007592381,-0.227728807768,-0.111440875803,0.0537483779617,0.195162419928,0.207563868718,0.0435399034261
-0.92,0.38623564755,0.258042139386,-0.0253566088423,-0.216206793883,-0.226591497224,-0.107674154454,0.0581733723616,0.197478148978,0.205349351319,0.0377721663626
-0.9,0.387236114602,0.255743171664,-0.029246158898,-0.21835153569,-0.225382591322,-0.103866849726,0.0625728871592,0.199694331607,0.203016247518,0.0319795721286
-0.88,0.388222623401,0.25341554907,-0.0331303263455,-0.22044124255,-0.224102435889,-0.100020379969,0.0669449853567,0.201809818635,0.200565872091,0.0261659275951
-0.86,0.389195077622,0.251059492739,-0.0370083911377,-0.222475353254,-0.222751400538,-0.0961361799127,0.0712877408205,0.203823511744,0.197999609094,0.020335055452
