x,U
-4.1,0.113105940664
-4.08,0.111839258843
-4.06,0.110581484831
-4.04,0.109332585934
-4.02,0.108092529564
-4,0.106861283233
-3.98,0.105638814559
-3.96,0.10442509126
-3.94,0.103220081153
-3.92,0.102023752162
-3.9,0.100836072308
-3.88,0.0996570097145
-3.86,0.0984865326052
-3.84,0.0973246093042
-3.82,0.0961712082355
-3.8,0.0950262979227
-3.78,0.0938898469888
-3.76,0.092761824156
-3.74,0.091642198245
-3.72,0.0905309381753
-3.7,0.0894280129645
-3.68,0.0883333917279
-3.66,0.0872470436786
-3.64,0.086168938127
-3.62,0.0850990444805
-3.6,0.0840373322433
-3.58,0.082983771016
-3.56,0.0819383304952
-3.54,0.0809009804738
-3.52,0.0798716908398
-3.5,0.0788504315769
-3.48,0.0778371727636
-3.46,0.0768318845733
-3.44,0.0758345372737
-3.42,0.0748451012267
-3.4,0.0738635468883
-3.38,0.072889844808
-3.36,0.0719239656284
-3.34,0.0709658800856
-3.32,0.0700155590082
-3.3,0.0690729733173
-3.28,0.0681380940264
-3.26,0.0672108922408
-3.24,0.0662913391576
-3.22,0.0653794060653
-3.2,0.0644750643434
-3.18,0.0635782854624
-3.16,0.0626890409835
-3.14,0.0618073025579
-3.12,0.0609330419271
-3.1,0.0600662309225
-3.08,0.0592068414647
-3.06,0.0583548455638
-3.04,0.0575102153187
-3.02,0.0566729229173
-3,0.0558429406356
-2.98,0.0550202408381
-2.96,0.0542047959771
-2.94,0.0533965785926
-2.92,0.0525955613119
-2.9,0.0518017168496
-2.88,0.0510150180071
-2.86,0.0502354376725
-2.84,0.0494629488202
-2.82,0.0486975245106
-2.8,0.0479391378903
-2.78,0.0471877621912
-2.76,0.0464433707306
-2.74,0.0457059369109
-2.72,0.0449754342194
-2.7,0.0442518362279
-2.68,0.0435351165925
-2.66,0.0428252490535
-2.64,0.0421222074349
-2.62,0.0414259656444
-2.6,0.0407364976729
-2.58,0.0400537775944
-2.56,0.0393777795658
-2.54,0.0387084778265
-2.52,0.0380458466983
-2.5,0.0373898605851
-2.48,0.0367404939725
-2.46,0.0360977214278
-2.44,0.0354615175997
-2.42,0.0348318572179
-2.4,0.0342087150931
-2.38,0.0335920661165
-2.36,0.0329818852597
-2.34,0.0323781475745
-2.32,0.0317808281926
-2.3,0.0311899023253
-2.28,0.0306053452634
-2.26,0.0300271323769
-2.24,0.0294552391147
-2.22,0.0288896410043
-2.2,0.0283303136519
-2.18,0.0277772327419
-2.16,0.0272303740367
-2.14,0.0266897133762
-2.12,0.0261552266784
-2.1,0.0256268899381
-2.08,0.0251046792274
-2.06,0.0245885706953
-2.04,0.0240785405673
-2.02,0.0235745651453
-2,0.0230766208075
-1.98,0.0225846840079
-1.96,0.0220987312763
-1.94,0.0216187392178
-1.92,0.021144684513
-1.9,0.0206765439173
-1.88,0.020214294261
-1.86,0.0197579124491
-1.84,0.0193073754608
-1.82,0.0188626603494
-1.8,0.0184237442422
-1.78,0.0179906043403
-1.76,0.0175632179179
-1.74,0.017141562323
-1.72,0.016725614976
-1.7,0.0163153533706
-1.68,0.0159107550729
-1.66,0.0155117977213
-1.64,0.0151184590266
-1.62,0.0147307167712
-1.6,0.0143485488094
-1.58,0.0139719330671
-1.56,0.0136008475414
-1.54,0.0132352703005
-1.52,0.0128751794833
-1.5,0.0125205532996
-1.48,0.0121713700295
-1.46,0.0118276080234
-1.44,0.0114892457017
-1.42,0.0111562615545
-1.4,0.0108286341417
-1.38,0.0105063420924
-1.36,0.0101893641049
-1.34,0.0098776789467
-1.32,0.00957126545377
-1.3,0.00927010253079
-1.28,0.00897416915077
-1.26,0.00868344435486
-1.24,0.00839790725216
-1.22,0.0081175370195
-1.2,0.00784231290125
-1.18,0.0075722142091
-1.16,0.0073072203219
-1.14,0.00704731068539
-1.12,0.00679246481205
-1.1,0.00654266228089
-1.08,0.00629788273723
-1.06,0.00605810589254
-1.04,0.0058233115242
-1.02,0.00559347947532
-1,0.00536858965452
-0.98,0.0051486220358
-0.96,0.00493355665826
-0.94,0.00472337362594
-0.92,0.00451805310764
-0.9,0.0043175753367
-0.88,0.00412192061082
-0.86,0.00393106929187
-0.84,0.00374500180566
-0.82,0.0035636986418
-0.8,0.00338714035348
-0.78,0.00321530755728
-0.76,0.00304818093298
-0.74,0.00288574122336
-0.72,0.00272796923403
-0.7,0.00257484583324
-0.68,0.00242635195167
-0.66,0.00228246858226
-0.64,0.00214317678001
-0.62,0.0020084576618
-0.6,0.00187829240621
-0.58,0.00175266225332
-0.56,0.00163154850454
-0.54,0.00151493252239
-0.52,0.00140279573038
-0.5,0.00129511961276
-0.48,0.00119188571438
-0.46,0.00109307564047
-0.44,0.000998671056511
-0.42,0.00090865368799
-0.4,0.000823005320268
-0.38,0.000741707798379
-0.36,0.000664743026849
-0.34,0.000592092969523
-0.32,0.000523739649381
-0.3,0.00045966514836
-0.28,0.000399851607179
-0.26,0.000344281225157
-0.24,0.00029293626004
-0.22,0.000245799027823
-0.2,0.000202851902571
-0.18,0.000164077316249
-0.16,0.000129457758543
-0.14,9.89757766871e-05
-0.12,7.26139752881e-05
-0.1,5.03550161541e-05
-0.08,3.21816181203e-05
-0.06,1.80765568765e-05
-0.04,8.02266479563e-06
-0.02,2.00283076187e-06
0,0
0.02,1.99717390479e-06
0.04,7.97740987112e-06
0.06,1.79238211245e-05
0.08,3.1819576552e-05
0.1,4.96479005341e-05
0.12,7.13920727762e-05
0.14,9.70354281417e-05
0.16,0.000126561356485
0.18,0.000159953302483
0.2,0.000197194765473
0.22,0.000238269299285
0.24,0.000283160512074
0.26,0.00033185206616
0.28,0.000384327677862
0.3,0.000440571117334
0.32,0.000500566208402
0.34,0.000564296828401
0.36,0.000631746908014
0.38,0.00070290043111
0.4,0.000777741434581
0.42,0.000856254008184
0.44,0.000938422294379
0.46,0.00102423048817
0.48,0.00111366283694
0.5,0.0012067036403
0.52,0.00130333724994
0.54,0.00140354806944
0.56,0.00150732055415
0.58,0.00161463921098
0.6,0.00172548859832
0.62,0.00183985332582
0.64,0.00195771805426
0.66,0.00207906749538
0.68,0.00220388641175
0.7,0.0023321596166
0.72,0.00246387197366
0.74,0.00259900839702
0.76,0.00273755385097
0.78,0.00287949334984
0.8,0.00302481195788
0.82,0.00317349478906
0.84,0.00332552700696
0.86,0.00348089382459
0.88,0.00363958050426
0.9,0.00380157235743
0.92,0.00396685474455
0.94,0.00413541307489
0.96,0.00430723280646
0.98,0.00448229944578
1,0.0046605985478
1.02,0.00484211571569
1.04,0.00502683660075
1.06,0.00521474690224
1.08,0.00540583236722
1.1,0.00560007879044
1.12,0.00579747201414
1.14,0.00599799792797
1.16,0.00620164246879
1.18,0.00640839162057
1.2,0.00661823141422
1.22,0.00683114792746
1.24,0.00704712728464
1.26,0.00726615565668
1.28,0.00748821926083
1.3,0.00771330436061
1.32,0.00794139726561
1.34,0.0081724843314
1.36,0.00840655195935
1.38,0.00864358659649
1.4,0.00888357473542
1.42,0.0091265029141
1.44,0.00937235771579
1.46,0.00962112576883
1.48,0.00987279374656
1.5,0.0101273483672
1.52,0.0103847763936
1.54,0.0106450646332
1.56,0.0109081999379
1.58,0.011174169204
1.6,0.0114429593718
1.62,0.0117145574258
1.64,0.0119889503941
1.66,0.0122661253488
1.68,0.0125460694057
1.7,0.0128287697239
1.72,0.013114213506
1.74,0.0134023879977
1.76,0.0136932804878
1.78,0.0139868783083
1.8,0.0142831688338
1.82,0.0145821394816
1.84,0.0148837777117
1.86,0.0151880710265
1.88,0.0154950069707
1.9,0.0158045731311
1.92,0.0161167571368
1.94,0.0164315466584
1.96,0.0167489294088
1.98,0.0170688931423
2,0.0173914256546
2.02,0.0177165147831
2.04,0.0180441484064
2.06,0.0183743144442
2.08,0.0187070008572
2.1,0.0190421956472
2.12,0.0193798868566
2.14,0.0197200625685
2.16,0.0200627109067
2.18,0.020407820035
2.2,0.020755378158
2.22,0.0211053735201
2.24,0.0214577944059
2.26,0.0218126291398
2.28,0.0221698660862
2.3,0.022529493649
2.32,0.0228915002716
2.34,0.023255874437
2.36,0.0236226046675
2.38,0.0239916795244
2.4,0.0243630876083
2.42,0.0247368175586
2.44,0.0251128580536
2.46,0.0254911978102
2.48,0.025871825584
2.5,0.026254730169
2.52,0.0266399003978
2.54,0.0270273251408
2.56,0.0274169933068
2.58,0.0278088938427
2.6,0.028203015733
2.62,0.0285993480001
2.64,0.0289978797041
2.66,0.0293985999426
2.68,0.0298014978507
2.7,0.0302065626005
2.72,0.0306137834018
2.74,0.031023149501
2.76,0.0314346501817
2.78,0.0318482747643
2.8,0.0322640126059
2.82,0.0326818531004
2.84,0.033101785678
2.86,0.0335237998054
2.88,0.0339478849855
2.9,0.0343740307574
2.92,0.0348022266965
2.94,0.0352324624137
2.96,0.0356647275561
2.98,0.0360990118065
3,0.0365353048831
3.02,0.0369735965398
3.04,0.0374138765659
